transactionId,userId,amount,log_amount,hour,dow,is_night,cnt_60s,cnt_300s,cnt_3600s,cnt_86400s,sum_60s,sum_300s,sum_3600s,sum_86400s,is_new_device,is_new_payee,is_new_city,mean_amt_30d,std_amt_30d,z_amt_30d,ch_mobile,ch_ussd,ch_web,is_fraud
TXNuser_0133-767097038,user_0133,16132.67,9.688663671587479,3,5,1,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,22531.0146,32491.25736344422,-0.19692511522187964,False,False,True,1
TXNuser_0133-134198290,user_0133,809.73,6.697935076366349,5,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,23626.469361702122,33255.98990834645,-0.6860941269402921,True,False,False,1
TXNuser_0133-134198290-b928,user_0133,809.73,6.697935076366349,5,6,0,1,1,1,1,809.73,809.73,809.73,809.73,0,0,0,23151.120625,33064.71972943125,-0.6756866777586412,True,False,False,1
TXNuser_0133-134198290-b697,user_0133,809.73,6.697935076366349,5,6,0,2,2,2,2,1619.46,1619.46,1619.46,1619.46,0,0,0,22695.17387755102,32873.782841094275,-0.6657415723447822,True,False,False,1
TXNuser_0133-134198290-b716,user_0133,809.73,6.697935076366349,5,6,0,3,3,3,3,2429.19,2429.19,2429.19,2429.19,0,0,0,22257.465,32683.48578761971,-0.6562254448429813,True,False,False,1
TXNuser_0133-134198290-b357,user_0133,809.73,6.697935076366349,5,6,0,4,4,4,4,3238.92,3238.92,3238.92,3238.92,0,0,0,21836.921176470587,32494.08793685237,-0.6471082129565826,True,False,False,1
TXNuser_0133-283333940,user_0133,26884.38,10.19933792341951,6,6,0,0,0,0,5,0.0,0.0,0.0,4048.65,0,0,0,21432.552115384613,32305.808245338394,0.1687568948349115,True,False,False,0
TXNuser_0133-28344266,user_0133,21270.82,9.9651384710593,2,0,1,0,0,0,6,0.0,0.0,0.0,30933.030000000002,0,0,0,21535.416792452826,32002.43055444321,-0.008268021767993189,True,False,False,0
TXNuser_0133-909717294,user_0133,8257.35,9.018980088691514,14,0,0,0,0,0,1,0.0,0.0,0.0,21270.82,0,0,0,21530.51685185185,31699.103584532844,-0.41872372877851083,True,False,False,0
TXNuser_0133-55389773,user_0133,8382.66,9.034039852303396,13,1,0,0,0,0,1,0.0,0.0,0.0,8257.35,0,0,0,22344.63019607843,32434.34465074702,-0.43046870058331393,True,False,False,0
TXNuser_0133-129908997,user_0133,7511.82,8.92436617361017,20,1,0,0,0,0,1,0.0,0.0,0.0,8382.66,0,0,0,22304.282745098044,32450.725126394518,-0.4558438274485973,True,False,False,0
TXNuser_0133-421252440,user_0133,8294.44,9.023461245220172,15,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,17880.345531914892,22979.927282640918,-0.4171425528903263,True,False,False,0
TXNuser_0133-760313537,user_0133,51987.82,10.858783974447752,19,3,0,0,0,0,1,0.0,0.0,0.0,8294.44,1,0,0,17680.63916666667,22776.210004817487,1.5062725899557865,False,False,True,1
TXNuser_0133-152482868,user_0133,19025.64,9.853595381379986,21,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,18623.767826086954,23793.749714264868,0.016889821013461953,True,False,False,0
TXNuser_0133-589917347,user_0133,2574.59,7.853833913066027,22,5,0,0,0,0,1,0.0,0.0,0.0,19025.64,0,0,0,18632.318297872338,23533.773931437376,-0.6823269546420588,True,False,False,1
TXNuser_0133-695069177,user_0133,2260.29,7.723690725884173,0,6,1,0,0,0,2,0.0,0.0,0.0,21600.23,0,0,0,18580.769361702125,23566.919605858402,-0.6925164440093005,True,False,False,1
TXNuser_0133-528317120,user_0133,16463.43,9.708957575322666,8,6,0,0,0,0,3,0.0,0.0,0.0,23860.52,0,0,0,18240.759374999998,23433.561632673605,-0.0758454648448255,True,False,False,0
TXNuser_0133-518643455,user_0133,10378.71,9.24760821798663,4,0,1,0,0,0,1,0.0,0.0,0.0,16463.43,0,0,0,18216.95510638298,23687.751372706258,-0.3308986565695907,False,True,False,0
TXNuser_0133-854454355,user_0133,181349.27,12.108185633543687,13,0,0,0,0,0,1,0.0,0.0,0.0,10378.71,0,1,0,18053.658333333336,23461.692689198462,6.960095071991391,True,False,False,1
TXNuser_0133-458108599,user_0133,19075.67,9.856221401468554,15,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,22154.637333333336,34233.87958461766,-0.0899391880409842,False,True,False,0
TXNuser_0133-504394597,user_0133,14866.71,9.606947026249786,7,2,0,0,0,0,1,0.0,0.0,0.0,19075.67,0,0,0,19929.306888888892,30870.694920388334,-0.16399361601495197,True,False,False,0
TXNuser_0133-26816188,user_0133,11443.59,9.345272408241277,19,2,0,0,0,0,1,0.0,0.0,0.0,14866.71,0,0,0,20122.308222222226,30809.881459209217,-0.281686193233571,True,False,False,0
TXNuser_0133-827696254,user_0133,8673.74,9.068170633184359,21,2,0,0,0,0,2,0.0,0.0,0.0,26310.3,0,0,0,19933.64043478261,30492.487147113246,-0.3692680226594306,True,False,False,0
TXNuser_0133-955226080,user_0133,4692.92,8.454023333232074,4,3,1,0,0,0,3,0.0,0.0,0.0,34984.04,0,0,0,19694.068085106384,30203.91478936778,-0.4966623760436183,False,False,True,0
TXNuser_0133-892988594,user_0133,26289.22,10.176952285889751,7,3,0,0,0,0,3,0.0,0.0,0.0,24810.25,0,0,0,19381.54416666667,29959.21475196208,0.23056932201071575,True,False,False,0
TXNuser_0134-704890398,user_0134,2253.76,7.720798816117477,6,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,,,,True,False,False,1
TXNuser_0134-999575728,user_0134,12593.41,9.441008343703789,13,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,2253.76,0.0,,True,False,False,0
TXNuser_0134-351198831,user_0134,4045.84,8.305691608635955,5,3,0,0,0,0,1,0.0,0.0,0.0,12593.41,0,1,0,7423.585,7311.236630095485,-0.46199366412189097,True,False,False,0
TXNuser_0134-522847817,user_0134,5169.73,8.550769156761108,8,3,0,0,0,0,2,0.0,0.0,0.0,16639.25,1,1,0,6297.670000000001,5525.4089705921315,-0.2041369256109789,True,False,False,0
TXNuser_0134-312700478,user_0134,1419.73,7.258926103006179,10,3,0,0,0,0,3,0.0,0.0,0.0,21808.98,0,1,0,6015.685,4546.591216405979,-1.010857317327297,True,False,False,0
TXNuser_0134-540107058,user_0134,3563.05,8.178652817672988,20,3,0,0,0,0,3,0.0,0.0,0.0,10635.3,0,1,0,5096.494000000001,4441.6415027813755,-0.34524263136494715,True,False,False,0
TXNuser_0134-204034773,user_0134,4652.55,8.44538564816888,10,4,0,0,0,0,1,0.0,0.0,0.0,3563.05,0,0,0,4840.92,4021.7473575847603,-0.04683785013117396,False,True,False,0
TXNuser_0134-154746035,user_0134,8417.93,9.038238020776433,0,5,1,0,0,0,1,0.0,0.0,0.0,4652.55,0,1,0,4814.01,3672.0265354297208,0.9814526025962527,True,False,False,0
TXNuser_0134-639720091,user_0134,8885.58,9.092297552578925,0,5,1,0,0,1,2,0.0,0.0,8417.93,13070.48,0,0,0,5264.5,3630.572223827612,0.9973854744534996,True,False,False,0
TXNuser_0134-91356772,user_0134,1407.38,7.250195386668851,2,5,1,0,0,0,3,0.0,0.0,0.0,21956.059999999998,0,1,0,5666.8422222222225,3604.2109001027457,-1.1818016038131391,False,True,False,1
TXNuser_0134-69479478,user_0134,25655.93,10.152568989546701,12,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,5240.896,3655.306740125163,5.58503990264329,True,False,False,1
TXNuser_0134-818576293,user_0134,18764.79,9.839790810336567,19,6,0,0,0,0,1,0.0,0.0,0.0,25655.93,0,1,0,7096.808181818182,7064.959371489433,1.6515285091755565,True,False,False,0
TXNuser_0134-544812978,user_0134,13693.12,9.524721822604494,4,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,8069.139999999999,7531.347573138435,0.7467428564920683,True,False,False,0
TXNuser_0134-5985646,user_0134,13770.2,9.53033473389521,9,1,0,0,0,0,1,0.0,0.0,0.0,13693.12,0,1,0,8501.753846153846,7377.495613708781,0.7141239290005658,True,False,False,0
TXNuser_0134-719442678,user_0134,49732.45,10.81443302392544,9,1,0,0,0,1,2,0.0,0.0,13770.2,27463.32,0,1,0,8878.071428571428,7226.570706666057,5.653356236277184,True,False,False,1
TXNuser_0134-471679510,user_0134,6666.43,8.804989757313393,10,1,0,0,0,1,3,0.0,0.0,49732.45,77195.76999999999,0,0,0,11601.696666666665,12639.822122995509,-0.3904538069161575,False,True,False,0
TXNuser_0134-409831727,user_0134,9590.39,9.168621100022905,3,2,1,0,0,0,4,0.0,0.0,0.0,83862.19999999998,0,1,0,11293.2425,12273.402135560456,-0.13874331511278565,True,False,False,0
TXNuser_0134-789414507,user_0134,4804.7,8.477557992375548,8,2,0,0,0,0,4,0.0,0.0,0.0,79759.46999999999,0,0,0,11193.074705882354,11890.845048228866,-0.5372515309022464,True,False,False,0
TXNuser_0134-20943430,user_0134,47994.27,10.778857743367812,13,2,0,0,0,0,2,0.0,0.0,0.0,14395.09,1,1,0,10838.165,11633.671138175374,3.1938417855111867,True,False,False,1
TXNuser_0134-255135568,user_0134,82401.96,11.319376637582469,19,2,0,0,0,0,3,0.0,0.0,0.0,62389.36,1,0,0,12793.74947368421,14159.279264655572,4.916084302403159,True,False,False,1
TXNuser_0134-888625492,user_0134,7037.84,8.859198662848298,10,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,16274.16,20789.38397019422,-0.4442806007740359,True,False,False,0
TXNuser_0134-839846508,user_0134,5508.81,8.614285418793795,16,4,0,0,0,0,1,0.0,0.0,0.0,7037.84,0,0,0,15834.33523809524,20362.979246957853,-0.5070734057560773,True,False,False,0
TXNuser_0134-79597953,user_0134,7533.79,8.927286240731943,21,4,0,0,0,0,2,0.0,0.0,0.0,12546.650000000001,0,0,0,15364.993181818183,19993.795161828006,-0.39168167516137475,False,True,False,0
TXNuser_0134-267342864,user_0134,7594.25,8.935278330880504,1,6,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,15024.506086956522,19602.237887188185,-0.3790514190123598,True,False,False,0
TXNuser_0134-103712369,user_0134,5034.78,8.524323708745346,19,6,0,0,0,0,1,0.0,0.0,0.0,7594.25,0,0,0,14714.912083333335,19231.268025386697,-0.5033538126843661,False,True,False,0
TXNuser_0134-598733870,user_0134,9533.28,9.162649003909147,5,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,14327.706800000002,18925.638656928182,-0.2533297230762084,True,False,False,0
TXNuser_0134-314274211,user_0134,9092.52,9.115317350937833,6,1,0,0,0,1,1,0.0,0.0,9533.28,9533.28,0,1,0,14143.305769230772,18567.086574731573,-0.27202898790295493,False,False,True,0
TXNuser_0134-540042455,user_0134,5832.04,8.671293584264841,22,1,0,0,0,0,2,0.0,0.0,0.0,18625.800000000003,0,0,0,13956.239629629634,18232.45542636104,-0.4455899899189342,True,False,False,0
TXNuser_0134-887647960,user_0134,6539.37,8.78574901777449,22,1,0,0,0,1,3,0.0,0.0,5832.04,24457.840000000004,0,0,0,13666.089642857145,17957.386374555877,-0.3968684247366373,True,False,False,0
TXNuser_0134-841871338,user_0134,1756.1,7.471420001763846,5,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,13420.340689655175,17683.393475753688,-0.6596155147284608,False,True,False,0
TXNuser_0134-71983085,user_0134,5735.42,8.654590601356196,21,3,0,0,0,0,1,0.0,0.0,0.0,1756.1,0,0,0,13031.532666666668,17505.847983890282,-0.4167814477414004,True,False,False,0
TXNuser_0134-934888819,user_0134,15035.92,9.61826378929802,19,4,0,0,0,0,1,0.0,0.0,0.0,5735.42,0,0,0,12796.174193548388,17261.423998350536,0.12975440535297883,True,False,False,0
TXNuser_0134-167487610,user_0134,75042.44,11.225822424846868,18,5,0,0,0,0,1,0.0,0.0,0.0,15035.92,1,0,0,12866.166250000002,16985.347053523245,3.660583063394214,False,True,False,1
TXNuser_0134-10074243,user_0134,11087.58,9.313671028863936,18,5,0,0,0,1,2,0.0,0.0,75042.44,90078.36,0,0,0,14750.29575757576,19915.684236754056,-0.18391111819378417,True,False,False,0
TXNuser_0134-790401841,user_0134,5548.3,8.621427072659785,21,5,0,0,0,0,2,0.0,0.0,0.0,86130.02,0,0,0,14642.568823529415,19621.66723630156,-0.46348094247079746,False,True,False,0
TXNuser_0134-863047617,user_0134,35967.62,10.490402170649283,5,6,0,0,0,0,3,0.0,0.0,0.0,91678.32,1,0,0,14382.732571428574,19391.983587880168,1.113083008282959,False,True,False,1
TXNuser_0134-559628571,user_0134,3615.05,8.193137548850098,0,0,1,0,0,0,1,0.0,0.0,0.0,35967.62,0,0,0,14982.31277777778,19448.563977920632,-0.5844782571444705,True,False,False,0
TXNuser_0134-325700686,user_0134,3129.13,8.048829816218031,4,0,1,0,0,0,2,0.0,0.0,0.0,39582.670000000006,0,0,0,14675.089459459465,19267.383783498815,-0.5992489478175953,True,False,False,0
TXNuser_0134-323792634,user_0134,6396.91,8.763726653514619,16,0,0,0,0,0,2,0.0,0.0,0.0,6744.18,0,0,0,14371.248421052636,19097.301243122274,-0.4175636295167373,True,False,False,0
TXNuser_0134-901015707,user_0134,3623.57,8.195490939563129,15,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,14166.77820512821,18887.55884387042,-0.558209151975709,True,False,False,0
TXNuser_0134-695203731,user_0134,18138.22,9.805831723847184,21,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,13903.197999999999,18718.217962065755,0.2262513455384843,False,True,False,0
TXNuser_0134-231334684,user_0134,7594.08,8.935255948219956,4,4,1,0,0,0,1,0.0,0.0,0.0,18138.22,0,0,0,14006.491219512192,18494.589496406807,-0.34671822376798456,True,False,False,0
TXNuser_0134-909868789,user_0134,9196.76,9.126715255130618,6,4,0,0,0,0,2,0.0,0.0,0.0,25732.300000000003,0,0,0,13853.814761904758,18294.43045930383,-0.2545613416205784,False,True,False,0
TXNuser_0134-657691332,user_0134,10577.69,9.266596879220623,17,4,0,0,0,0,3,0.0,0.0,0.0,34929.060000000005,0,0,0,13745.511162790695,18089.274250561957,-0.1751215178072876,True,False,False,0
TXNuser_0134-697162573,user_0134,16026.72,9.682075002174942,21,4,0,0,0,0,3,0.0,0.0,0.0,27368.53,0,0,0,13673.515227272723,17884.074000627836,0.13158102413603665,False,True,False,0
TXNuser_0134-463275304,user_0134,14248.56,9.564481308027103,16,5,0,0,0,0,2,0.0,0.0,0.0,26604.41,0,0,0,13725.808666666662,17683.157715303,0.0295621032029222,True,False,False,0
TXNuser_0134-176181921,user_0134,6696.11,8.809431369040201,6,6,0,0,0,0,1,0.0,0.0,0.0,14248.56,0,0,0,13737.172826086953,17485.744204182974,-0.4026744726371198,True,False,False,0
TXNuser_0134-622042609,user_0134,14393.22,9.57458201609712,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,13587.3629787234,17325.106193293333,0.04651382867647597,True,False,False,0
TXNuser_0134-270940162,user_0134,13355.29,9.49974271391557,1,3,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,13604.151666666667,17140.200282020633,-0.01451918078971991,False,True,False,0
TXNuser_0134-998861990,user_0134,12942.59,9.46835596388932,6,3,0,0,0,0,1,0.0,0.0,0.0,13355.29,0,1,0,13599.072857142859,16960.75405929438,-0.03870599472451584,False,True,False,0
TXNuser_0134-79276997,user_0134,37800.89,10.540114380357721,12,5,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,14529.215333333335,17405.02875802534,1.3370661427914192,False,True,False,1
TXNuser_0134-301871811,user_0134,8290.66,9.02300546933826,8,6,0,0,0,0,1,0.0,0.0,0.0,37800.89,0,0,0,15290.056222222223,17661.209200103604,-0.39631466582600494,True,False,False,0
TXNuser_0134-981907430,user_0134,122110.78,11.712692133741543,10,6,0,0,0,0,2,0.0,0.0,0.0,46091.55,0,1,0,15137.89543478261,17494.336970616863,6.114714992908099,False,True,False,1
TXNuser_0134-341463859,user_0134,5563.52,8.624166006620337,20,6,0,0,0,0,2,0.0,0.0,0.0,130401.44,0,0,0,17691.335217391304,23478.437018727986,-0.5165512170898489,True,False,False,0
TXNuser_0134-51945006,user_0134,9940.41,9.204464140697343,2,0,1,0,0,0,3,0.0,0.0,0.0,135964.96,0,0,0,18196.682954545457,23876.04033739629,-0.3457974118771242,True,False,False,0
TXNuser_0134-5676169,user_0134,2105.36,7.652716618256255,9,0,0,0,0,0,3,0.0,0.0,0.0,137614.71,0,0,0,18013.210222222224,23635.229500799367,-0.6730567275297329,False,True,False,0
TXNuser_0134-881003571,user_0134,6242.94,8.739366672364298,23,0,1,0,0,0,2,0.0,0.0,0.0,12045.77,0,0,0,17667.38739130435,23488.539823750027,-0.48638389091146145,True,False,False,0
TXNuser_0134-37388750,user_0134,5657.95,8.64099364162019,13,1,0,0,0,0,1,0.0,0.0,0.0,6242.94,0,0,0,17245.365869565216,23516.20062044203,-0.492741836004434,False,True,False,0
TXNuser_0134-726085260,user_0134,67213.48,11.115643979490057,7,2,0,0,0,0,1,0.0,0.0,0.0,5657.95,1,0,0,16960.434565217387,23576.707493611168,2.131470030257627,True,False,False,1
TXNuser_0134-360661447,user_0134,9165.9,9.123354449208046,4,3,1,0,0,0,1,0.0,0.0,0.0,67213.48,0,0,0,18029.648297872336,24443.98586118007,-0.36261468764588894,True,False,False,0
TXNuser_0134-733156031,user_0134,32018.03,10.374085692525325,8,3,0,0,0,0,1,0.0,0.0,0.0,9165.9,0,0,0,17933.324468085102,24470.35159792238,0.5755824747982263,True,False,False,0
TXNuser_0134-255919482,user_0134,21581.78,9.979651053499403,14,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,17674.424761904764,24909.197029759347,0.15686395805641853,True,False,False,0
TXNuser_0134-309088857,user_0134,7863.49,8.970112969143237,5,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,16226.325238095238,22726.76079020547,-0.36797303915388424,True,False,False,0
TXNuser_0134-371581452,user_0134,17422.02,9.765547599330183,16,6,0,0,0,0,1,0.0,0.0,0.0,7863.49,0,0,0,16245.983571428573,22718.974780399712,0.05176450257720374,True,False,False,0
TXNuser_0134-187778083,user_0134,18440.65,9.822366972500168,18,6,0,0,0,0,2,0.0,0.0,0.0,25285.510000000002,0,0,0,16529.63142857143,22655.931989517918,0.08434958986956405,True,False,False,0
TXNuser_0134-143280264,user_0134,7063.81,8.862881401621827,20,6,0,0,0,0,3,0.0,0.0,0.0,43726.16,0,0,0,16574.073720930235,22386.49065885304,-0.4248215526880392,True,False,False,0
TXNuser_0134-875127013,user_0134,15184.59,9.628102230857415,9,0,0,0,0,0,3,0.0,0.0,0.0,42926.479999999996,0,0,0,16563.143953488372,22391.123740015624,-0.061566983841223236,True,False,False,0
TXNuser_0134-179909114,user_0134,9218.31,9.129055476439992,18,0,0,0,0,0,2,0.0,0.0,0.0,22248.4,0,0,0,16531.813181818183,22130.206105741934,-0.33047605371920197,True,False,False,0
TXNuser_0134-863327470,user_0134,49095.77,10.80154852750469,22,0,0,0,0,0,2,0.0,0.0,0.0,24402.9,1,0,0,16369.29088888889,21904.42964730098,1.4940575782188235,True,False,False,1
TXNuser_0134-628420375,user_0134,12585.55,9.440384062480572,15,1,0,0,0,0,2,0.0,0.0,0.0,58314.079999999994,0,0,0,17291.54688888889,22394.76589935072,-0.21013824882292378,True,False,False,0
TXNuser_0134-357081894,user_0134,6034.26,8.70537421462517,15,1,0,0,0,1,3,0.0,0.0,12585.55,70899.62999999999,0,0,0,17189.242608695655,22155.40501363026,-0.503488092491786,False,True,False,0
TXNuser_0134-767601377,user_0134,21516.6,9.97662648389287,18,1,0,0,0,0,4,0.0,0.0,0.0,76933.88999999998,0,0,0,16951.902553191492,21973.58830709114,0.2077356407617514,False,False,True,0
TXNuser_0134-475769626,user_0134,10702.77,9.278351294842684,8,2,0,0,0,0,3,0.0,0.0,0.0,40136.409999999996,0,0,0,17302.579574468087,21910.69506537885,-0.3012140671382198,False,True,False,0
TXNuser_0134-222826623,user_0134,6086.45,8.713984553804753,9,2,0,0,0,1,4,0.0,0.0,10702.77,50839.17999999999,0,0,0,17165.083541666667,21697.270991353245,-0.510600321399023,True,False,False,0
TXNuser_0134-374445359,user_0134,6253.64,8.741078867287884,10,2,0,0,0,0,5,0.0,0.0,0.0,56925.62999999999,0,0,0,16938.988979591835,21528.321956468688,-0.49633914808586244,False,True,False,0
TXNuser_0134-967703288,user_0134,9030.97,9.10852578430051,17,2,0,0,0,0,4,0.0,0.0,0.0,44559.46,0,0,0,16725.282,21361.03078309735,-0.36020321669534733,True,False,False,0
TXNuser_0134-39484866,user_0134,4645.58,8.443886744109482,21,2,0,0,0,0,4,0.0,0.0,0.0,32073.83,0,0,0,16574.4131372549,21173.771404621093,-0.5633778182119923,True,False,False,0
TXNuser_0134-292365492,user_0134,13170.46,9.485807646603662,3,3,1,0,0,0,5,0.0,0.0,0.0,36719.41,0,0,0,16345.012499999999,21030.31908089197,-0.15095122845208658,True,False,False,0
TXNuser_0135-123527110,user_0135,19689.19,9.887875821154923,13,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,,,,False,True,False,0
TXNuser_0135-200233201,user_0135,99146.8,11.504366945098646,5,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,19689.19,0.0,,False,False,True,1
TXNuser_0135-506992925,user_0135,58100.38,10.969944694709387,12,4,0,0,0,0,1,0.0,0.0,0.0,99146.8,0,1,0,59417.995,56185.01484787604,-0.02345135982552499,True,False,False,1
TXNuser_0135-342795265,user_0135,11822.98,9.377884951711586,9,5,0,0,0,0,1,0.0,0.0,0.0,58100.38,0,1,0,58978.79,39736.087500206915,-1.186725039292166,False,True,False,0
TXNuser_0135-905731861,user_0135,94778.45,11.459307892592735,11,5,0,0,0,0,2,0.0,0.0,0.0,69923.36,0,1,0,47189.8375,40106.79955741202,1.186547244486011,False,True,False,1
TXNuser_0135-698222603,user_0135,103551.68,11.547835747705621,15,5,0,0,0,0,2,0.0,0.0,0.0,106601.43,1,1,0,56707.56,40735.14129089096,1.1499682710189862,False,True,False,1
TXNuser_0135-368353275,user_0135,18907.28,9.847355200350128,21,5,0,0,0,0,3,0.0,0.0,0.0,210153.11,0,1,0,64514.91333333333,41148.63284752176,-1.1083632718086798,False,True,False,0
TXNuser_0135-339943887,user_0135,223558.27,12.317431848035666,6,6,0,0,0,0,4,0.0,0.0,0.0,229060.38999999998,0,1,0,57999.537142857145,41329.88276466263,4.005787623445592,False,True,False,1
TXNuser_0135-891148563,user_0135,5800.07,8.66579766227828,1,0,1,0,0,0,1,0.0,0.0,0.0,223558.27,0,1,0,78694.37875,69931.02471941241,-1.0423743830792886,False,True,False,1
TXNuser_0135-598947738,user_0135,35970.89,10.490493079095781,7,0,0,0,0,0,1,0.0,0.0,0.0,5800.07,0,0,0,70595.0111111111,69781.46241207338,-0.49617935644066613,False,True,False,0
TXNuser_0135-898807915,user_0135,7042.05,8.85979659396769,12,0,0,0,0,0,2,0.0,0.0,0.0,41770.96,0,1,0,67132.599,66695.46607727635,-0.9009690243468185,False,True,False,0
TXNuser_0135-310699456,user_0135,60677.38,11.01334273567695,7,1,0,0,0,0,1,0.0,0.0,0.0,7042.05,1,1,0,61669.82181818182,65815.78804252621,-0.015079084330655879,False,True,False,1
TXNuser_0135-850330865,user_0135,16428.49,9.706833169770476,13,1,0,0,0,0,1,0.0,0.0,0.0,60677.38,0,0,0,61587.11833333334,62753.54565785178,-0.7196187539672996,False,True,False,0
TXNuser_0135-962306625,user_0135,9679.2,9.17783784121421,11,2,0,0,0,0,1,0.0,0.0,0.0,16428.49,0,1,0,58113.377692307695,61373.52494450588,-0.7891705378842429,False,True,False,0
TXNuser_0135-863243085,user_0135,13986.14,9.545893615023555,15,2,0,0,0,0,1,0.0,0.0,0.0,9679.2,0,0,0,54653.79357142857,60369.899673751395,-0.6736412316601996,False,True,False,0
TXNuser_0135-660540950,user_0135,4267.48,8.35901307095268,19,2,0,0,0,0,2,0.0,0.0,0.0,23665.34,0,1,0,51942.61666666667,59113.94751417235,-0.8064955678224117,False,True,False,0
TXNuser_0135-176779248,user_0135,14412.95,9.575951766628641,7,3,0,0,0,0,3,0.0,0.0,0.0,27932.82,0,0,0,48962.920625,58339.97160900367,-0.5922178169121335,False,True,False,0
TXNuser_0135-974051179,user_0135,2057.58,7.629771703704742,12,3,0,0,0,0,3,0.0,0.0,0.0,32666.57,0,0,0,46930.5694117647,57105.585927276894,-0.7857898432022005,False,True,False,1
TXNuser_0135-975260388,user_0135,12291.34,9.416731583134677,5,4,0,0,0,0,2,0.0,0.0,0.0,16470.53,0,0,0,44437.62555555555,56401.12975560509,-0.5699581851436385,False,True,False,0
TXNuser_0135-652999943,user_0135,19578.22,9.882224078723079,0,5,1,0,0,0,1,0.0,0.0,0.0,12291.34,0,0,0,42745.715789473674,55305.957837384965,-0.4188969271193641,False,True,False,0
TXNuser_0135-476426631,user_0135,17285.67,9.757690963251369,10,5,0,0,0,0,1,0.0,0.0,0.0,19578.22,0,0,0,41587.34099999999,54079.560162338785,-0.4493688729540329,False,True,False,0
TXNuser_0135-914784395,user_0135,64268.48,11.070840147465944,16,5,0,0,0,0,2,0.0,0.0,0.0,36863.89,0,1,0,40430.11857142857,52976.327965586504,0.4499813849698467,False,True,False,1
TXNuser_0135-933399675,user_0135,258124.83,12.461202458188632,3,6,1,0,0,0,2,0.0,0.0,0.0,81554.15,0,1,0,41513.68045454545,51948.813465595005,4.16970350417942,False,True,False,1
TXNuser_0135-210783594,user_0135,12973.79,9.470763522932014,13,6,0,0,0,0,2,0.0,0.0,0.0,322393.31,0,0,0,50931.55652173912,67941.36401618634,-0.5586841988143786,True,False,False,0
TXNuser_0135-294550267,user_0135,9170.33,9.123837592901431,0,0,1,0,0,0,2,0.0,0.0,0.0,271098.62,0,0,0,49349.98291666666,66898.16914828845,-0.6006091560981774,False,True,False,0
TXNuser_0135-474728399,user_0135,15074.7,9.620839455011534,21,0,0,0,0,0,1,0.0,0.0,0.0,9170.33,0,0,0,47742.7968,65980.81291248077,-0.4951151002539494,True,False,False,0
TXNuser_0135-163605071,user_0135,78856.56,11.275398466045,5,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,46486.331538461534,64964.41560175766,0.4982762972882444,False,False,True,1
TXNuser_0135-182729463,user_0135,22706.41,10.030446581920314,20,2,0,0,0,0,1,0.0,0.0,0.0,78856.56,0,0,0,47685.22888888889,64006.73205923321,-0.3902529950407865,False,True,False,0
TXNuser_0135-936346672,user_0135,18637.85,9.83300339105738,10,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,46793.12821428571,62987.37770184054,-0.44699873596203055,False,True,False,0
TXNuser_0135-406740298,user_0135,12866.16,9.46243360801869,11,4,0,0,0,0,1,0.0,0.0,0.0,18637.85,0,1,0,45822.25655172414,62072.95470795423,-0.5309252106135208,True,False,False,0
TXNuser_0135-283442412,user_0135,8214.01,9.013718247756081,5,5,0,0,0,0,2,0.0,0.0,0.0,31504.01,0,0,0,44723.719999999994,61289.406351365986,-0.5956936471319938,False,True,False,0
TXNuser_0135-6673514,user_0135,10098.91,9.22028179189856,14,5,0,0,0,0,1,0.0,0.0,0.0,8214.01,0,0,0,43545.98741935483,60614.98957779618,-0.5517954824759517,False,True,False,0
TXNuser_0135-750810229,user_0135,10814.13,9.288701358657033,19,5,0,0,0,0,2,0.0,0.0,0.0,18312.92,0,0,0,42500.76625,59921.73827101338,-0.52880035132973,True,False,False,0
TXNuser_0135-637849718,user_0135,14480.9,9.580654872801324,22,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,41540.56515151515,59235.407911442635,-0.45681571387116204,False,False,True,0
